AGRI,Crop,GW,P,SSEBop,SW,URBAN,WS_PA,WS_PA_EA,YEAR
0.057292737,0.0,51.227207,58.748,552.0,0.053227946,0.7551662,1.0168952,-1.0010151,2002
0.046230186,0.0,90.38393,58.69,8.0,0.05053491,0.80673045,1.0168952,-1.0010151,2002
0.037862897,0.0,0.0,61.086998,16.0,0.048081733,0.8305158,1.0415046,-1.007762,2002
0.03307584,0.0,0.0,61.576,8.0,0.04693506,0.82197064,1.0415046,-1.007762,2002
0.031778432,0.0,179.51346,60.12,4.0,0.048284616,0.7805012,1.0415046,-1.007762,2002
0.03284598,0.0,150.10345,57.628998,0.0,0.053306766,0.70984924,1.0415046,-1.007762,2002
0.034428783,0.0,0.0,62.559,384.0,0.06309635,0.6175015,1.0415046,-1.007762,2002
0.034670793,0.0,0.0,88.782,224.0,0.07859529,0.513269,1.0415046,-1.007762,2002
0.032464728,0.0,0.0,76.152,86.0,0.10052423,0.40740648,1.0277218,-0.9961791,2002
0.027833294,0.0,0.0,70.379,30.0,0.1293072,0.30876496,1.0277218,-0.9961791,2002
0.021737859,0.0,0.0,69.546,431.0,0.16498044,0.2235238,1.0277218,-0.9961791,2002
0.0154681755,0.0,0.0,67.301,142.0,0.20708504,0.15470397,1.0277218,-0.9961791,2002
0.01006821,0.0,0.0,76.227,133.0,0.2545544,0.10254624,1.0277218,-0.9961791,2002
0.027798021,0.0,0.0,30.463001,0.0,0.00027674582,0.007624613,1.0455717,-1.0036525,2002
0.023855517,0.0,0.0,32.979,0.0,0.00019322484,0.008075282,1.0455717,-1.0036525,2002
0.02455045,0.0,0.0,34.788,0.0,0.00016988948,0.0078012706,1.0455717,-1.0036525,2002
0.031599324,0.0,0.0,36.935,9.0,0.00020012888,0.0069750724,1.1294067,-1.0011699,2002
0.045233022,0.0,0.0,36.364,30.0,0.00029897847,0.005983771,1.1294067,-1.0011699,2002
0.06383814,0.0,0.0,36.506,19.0,0.00047925249,0.0052444213,1.1294067,-1.0011699,2002
0.0840226,0.0,0.0,40.231,30.0,0.0007636995,0.005049074,1.1294067,-1.0011699,2002
0.101505,0.0,0.0,45.175003,3.0,0.0011885668,0.0055192034,1.1294067,-1.0011699,2002
0.11264325,0.0,0.0,44.847,14.0,0.0017973008,0.0066714846,1.1294067,-1.0011699,2002
0.115932085,0.0,0.0,50.315998,73.0,0.0026393747,0.008525104,1.1294067,-1.0011699,2002
0.11252495,0.0,0.0,51.7,10.0,0.0037686964,0.011169124,1.1294067,-1.0011699,2002
0.10545002,0.0,0.0,53.415997,7.0,0.00524175,0.014747105,1.1294067,-1.0011699,2002
0.09805457,0.0,0.0,55.503,95.0,0.007115991,0.019519754,1.1294067,-1.0011699,2002
0.092726946,0.0,0.0,68.189,26.0,0.009445071,0.026040047,1.1294067,-1.0011699,2002
0.090510674,0.0,0.0,74.345,78.0,0.0122732725,0.035543215,1.1294067,-1.0011699,2002
0.091473706,0.0,0.0,73.116005,8.0,0.015624209,0.050233144,1.1294067,-1.0011699,2002
0.09537044,0.0,0.0,80.721,0.0,0.019484753,0.073172875,1.1294067,-1.0011699,2002
0.101965815,0.0,0.0,76.942,5.0,0.023785397,0.10759814,1.1294067,-1.0011699,2002
0.110895395,0.0,0.0,76.461,28.0,0.028381554,0.15586501,1.1294067,-1.0011699,2002
0.121216886,0.0,0.0,77.465,211.0,0.033071674,0.21860427,1.0168952,-1.0010151,2002
0.13109146,0.0,0.0,72.297,95.0,0.03752065,0.29453462,1.0168952,-1.0010151,2002
0.13803783,0.0,135.41792,72.235,232.0,0.04139143,0.38098663,1.0168952,-1.0010151,2002
0.1397288,0.0,153.9598,61.528,320.0,0.04433841,0.4746614,1.0168952,-1.0010151,2002
0.13494477,0.0,526.1882,56.513,9.0,0.046116322,0.5719542,1.0168952,-1.0010151,2002
0.124021836,0.0,628.0443,56.743,51.0,0.046593133,0.6686129,1.0168952,-1.0010151,2002
0.108651794,0.0,133.91762,56.835,535.0,0.045868453,0.7591323,1.0168952,-1.0010151,2002
0.09128687,0.0,471.2659,59.105,100.0,0.044287458,0.8364967,1.0168952,-1.0010151,2002
0.0745911,0.0,186.43651,57.586998,273.0,0.042446855,0.89281017,1.0168952,-1.0010151,2002
0.060947124,0.0,0.5380812,56.215,464.0,0.041166406,0.9207451,1.0415046,-1.007762,2002
0.05198298,0.0,0.3753252,56.986,0.0,0.041403614,0.9152775,1.0415046,-1.007762,2002
0.04802934,0.0,70.288895,56.294,5.0,0.044236507,0.8751051,1.0415046,-1.007762,2002
0.047877625,0.0,94.659874,56.337997,22.0,0.050739206,0.80327517,1.0415046,-1.007762,2002
0.049126893,0.0,0.3570768,56.163002,284.0,0.061917488,0.7068649,1.0415046,-1.007762,2002
0.04918267,0.0,0.0,79.667,106.0,0.078635246,0.5957527,1.0415046,-1.007762,2002
0.04634015,0.0,0.0,74.666,63.0,0.10154093,0.48075452,1.0277218,-0.9961791,2002
0.040374912,0.0,10.94904,75.972,0.0,0.13098802,0.37162122,1.0277218,-0.9961791,2002
0.032350667,0.0,0.0,70.373,12.0,0.1669446,0.27550623,1.0277218,-0.9961791,2002
0.023864193,0.0,0.0,71.416,45.0,0.20889315,0.19623432,1.0277218,-0.9961791,2002
0.016290752,0.0,0.0,73.769,54.0,0.2557309,0.13457187,1.0415046,-1.007762,2002
0.022476856,0.0,0.0,31.473,1.0,0.0001685307,0.004394695,1.0455717,-1.0036525,2002
0.02734868,0.0,0.0,34.776,121.0,0.00018539352,0.0043719155,1.0455717,-1.0036525,2002
0.039599083,0.0,0.0,34.477,53.0,0.00026296338,0.0042354935,1.1294067,-1.0011699,2002
0.059542492,0.0,0.2466,35.364,9.0,0.00042502294,0.0042411117,1.1294067,-1.0011699,2002
0.085201256,0.0,0.0,37.911,0.0,0.00069520785,0.0046493616,1.1294067,-1.0011699,2002
0.11223904,0.0,0.0,40.802002,40.0,0.0011074403,0.0056187934,1.1294067,-1.0011699,2002
0.13511036,0.0,202.44382,40.123,59.0,0.0017071075,0.0071838945,1.1294067,-1.0011699,2002
0.14913559,0.0,450.93524,42.582,0.0,0.0025426694,0.009311374,1.1294067,-1.0011699,2002
0.15256236,0.0,0.0,56.531,0.0,0.0036607415,0.012007528,1.1294067,-1.0011699,2002
0.14729874,0.0,0.0,60.461998,5.0,0.0051004016,0.015376498,1.1294067,-1.0011699,2002
0.13784926,0.0,0.0,63.461,3.0,0.006887926,0.019592931,1.1294067,-1.0011699,2002
0.12912706,0.0,0.0,57.572,2.0,0.009033462,0.024957824,1.1294067,-1.0011699,2002
0.12453908,0.0,92.43209,69.093,2.0,0.011528768,0.032089606,1.1294067,-1.0011699,2002
0.1252834,0.0,0.0,70.746,47.0,0.014347538,0.042350978,1.1294067,-1.0011699,2002
0.13078009,0.0,0.0,70.734,0.0,0.01744496,0.058144182,1.1294067,-1.0011699,2002
0.13974473,0.0,0.512928,76.692,12.0,0.020755427,0.082748346,1.1294067,-1.0011699,2002
0.15098456,0.0,0.0,71.071,1.0,0.024187233,0.11951581,1.1294067,-1.0011699,2002
0.16358455,0.0,0.0,73.348,12.0,0.02761532,0.17072855,1.1294067,-1.0011699,2002
0.17649044,0.0,0.0,84.461,234.0,0.030905135,0.23674168,1.0168952,-1.0010151,2002
0.18798356,0.0,0.0,69.205,195.0,0.033830453,0.3158882,1.0168952,-1.0010151,2002
0.19569023,0.0,59.85327,67.523,0.0,0.036194343,0.40514645,1.0168952,-1.0010151,2002
0.19723076,1.05,555.4403,59.95,523.0,0.037800897,0.50104797,1.0168952,-1.0010151,2002
0.19117595,0.0,477.843,56.069,607.0,0.038541194,0.60013187,1.0168952,-1.0010151,2002
0.17757821,0.0,262.6157,56.479,162.0,0.03837947,0.6986656,1.0168952,-1.0010151,2002
0.15792888,0.0,355.06357,57.599003,375.0,0.037465036,0.7919417,1.0168952,-1.0010151,2002
0.13475703,0.0,335.99103,61.106,375.0,0.036133923,0.87374234,1.0168952,-1.0010151,2002
0.111240886,0.0,152.96352,60.178,0.0,0.034920547,0.9365938,1.0415046,-1.007762,2002
0.09067784,0.0,170.98505,56.815998,0.0,0.034543213,0.9729298,1.0415046,-1.007762,2002
0.075736225,0.0,0.0,54.881,11.0,0.035836883,0.97678614,1.0415046,-1.007762,2002
0.06750751,0.0,235.38068,54.977,466.0,0.039748747,0.94545007,1.0415046,-1.007762,2002
0.06497818,0.0,328.4041,54.302,463.0,0.04722802,0.8804832,1.0415046,-1.007762,2002
0.0653516,0.0,24.421291,57.45,355.0,0.05916616,0.7877975,1.0415046,-1.007762,2002
0.0653018,0.0,7.1282196,69.410995,3.0,0.0763235,0.6767008,1.0415046,-1.007762,2002
0.06237907,0.0,0.0,75.895996,322.0,0.09925366,0.5580938,1.0415046,-1.007762,2002
0.05584312,0.0,27.298126,76.423004,139.0,0.12822379,0.44234252,1.0277218,-0.9961791,2002
0.046547666,0.0,0.0,69.938995,117.0,0.16312914,0.337495,1.0277218,-0.9961791,2002
0.036154363,0.0,0.0,65.903,35.0,0.20340471,0.24830991,1.0415046,-1.007762,2002
0.046559554,0.0,0.0,39.232,8.0,0.00036149504,0.0030092068,1.1294067,-1.0011699,2002
0.07203333,0.0,0.0,37.827,9.0,0.00060360006,0.003872508,1.1294067,-1.0011699,2002
0.10369701,0.0,0.0,36.446,143.0,0.0009936764,0.0053509134,1.1294067,-1.0011699,2002
0.13637106,0.0,0.0,42.662,0.0,0.0015800339,0.007494266,1.1294067,-1.0011699,2002
0.1634341,0.0,190.43636,45.118,74.0,0.0024214927,0.010213122,1.1294067,-1.0011699,2002
0.17939512,1.2,416.42752,45.322998,480.0,0.0035756403,0.0133451065,1.1294067,-1.0011699,2002
0.1824582,0.0,108.66429,47.447998,46.0,0.00508926,0.016810123,1.1294067,-1.0011699,2002
0.17543384,0.0,0.0,56.604,130.0,0.006987588,0.020702617,1.1294067,-1.0011699,2002
0.16440211,0.0,0.0,58.253,33.0,0.009264753,0.025264356,1.1294067,-1.0011699,2002
0.15588513,0.0,39.923557,58.663002,5.0,0.011878391,0.030899752,1.1294067,-1.0011699,2002
0.15425013,1.2,321.36566,62.609,552.0,0.014749774,0.038316924,1.1294067,-1.0011699,2002
0.16061716,0.0,0.78912,64.201,14.0,0.01777103,0.048919886,1.1294067,-1.0011699,2002
0.17332692,0.0,0.0,66.592995,3.0,0.020816797,0.06508166,1.1294067,-1.0011699,2002
0.18952858,0.0,0.0,72.664,0.0,0.023757342,0.08995885,1.1294067,-1.0011699,2002
0.2066442,0.0,0.0,70.063995,0.0,0.026469,0.12666671,1.1294067,-1.0011699,2002
0.22306986,0.0,0.0,68.594,0.0,0.028839277,0.17716837,1.1294067,-1.0011699,2002
0.23785639,0.0,0.0,73.655,181.0,0.030795569,0.2415031,1.1294067,-1.0011699,2002
0.24988194,0.0,0.0,70.404,14.0,0.032220095,0.31781897,1.0168952,-1.0010151,2002
0.25741246,0.0,94.51379,68.201,307.0,0.033055533,0.40315086,1.0168952,-1.0010151,2002
0.25838867,0.0,615.17725,63.43,405.0,0.03325639,0.4944091,1.0168952,-1.0010151,2002
0.25124955,0.0,341.38565,67.925,76.0,0.032849878,0.58890355,1.0168952,-1.0010151,2002
0.23554984,0.0,706.5431,72.228,11.0,0.031898107,0.68407255,1.0168952,-1.0010151,2002
0.21220386,0.0,637.19666,65.402,534.0,0.030599434,0.7766215,1.0168952,-1.0010151,2002
0.18346341,0.0,309.3602,66.54,287.0,0.029279796,0.8616248,1.0415046,-1.007762,2002
0.15283301,0.0,71.75912,63.296,189.0,0.028409008,0.93230355,1.0415046,-1.007762,2002
0.12455305,0.0,122.915794,58.632,495.0,0.028599015,0.9808361,1.0415046,-1.007762,2002
0.10253248,0.0,0.0,56.073997,518.0,0.030554723,1.0,1.0415046,-1.007762,2002
0.08892434,0.0,1.2680172,55.541,507.0,0.035080053,0.9850992,1.0415046,-1.007762,2002
0.083238825,0.0,1083.3969,56.118,443.0,0.042983644,0.93546754,1.0415046,-1.007762,2002
0.08256375,0.0,0.0,58.485,279.0,0.055024765,0.8550442,1.0415046,-1.007762,2002
0.08297909,0.0,0.0,62.726997,349.0,0.07184254,0.7517975,1.0415046,-1.007762,2002
0.08119678,0.0,0.0,65.153,11.0,0.09388158,0.63607866,1.0415046,-1.007762,2002
0.075624004,0.0,0.0,66.954,32.0,0.12131559,0.51844555,1.0415046,-1.007762,2002
0.06642921,0.0,0.0,65.457,125.0,0.15397044,0.40767863,1.0415046,-1.007762,2002
0.054918513,0.0,0.0,57.774,27.0,0.19125052,0.3095827,1.0415046,-1.007762,2002
0.042734906,0.0,0.0,71.645,264.0,0.23207437,0.22694811,1.0415046,-1.007762,2002
0.07987963,0.0,0.0,41.852,1.0,0.00083748956,0.004402529,1.1294067,-1.0011699,2002
0.11509889,0.0,0.0,38.657,0.0,0.0013809823,0.006886574,1.1294067,-1.0011699,2002
0.1508457,0.0,0.0,39.387,0.0,0.002192509,0.010185884,1.1294067,-1.0011699,2002
0.17988415,0.0,0.0,43.594,74.0,0.0033491803,0.014051322,1.1294067,-1.0011699,2002
0.19636676,0.0,0.14796,45.453003,378.0,0.004922347,0.01812347,1.1294067,-1.0011699,2002
0.1987259,1.15,168.93678,52.047,788.0,0.006962467,0.022171056,1.1294067,-1.0011699,2002
0.19068252,0.0,0.0,55.022,17.0,0.009482236,0.026253788,1.1294067,-1.0011699,2002
0.1796904,0.0,0.0,55.290997,8.0,0.012441841,0.030710975,1.1294067,-1.0011699,2002
0.17358115,0.0,510.35645,59.777,273.0,0.015741074,0.036111366,1.1294067,-1.0011699,2002
0.17736313,0.0,668.252,60.303,207.0,0.019221844,0.043286465,1.1294067,-1.0011699,2002
0.19173828,0.0,0.5444928,61.628,12.0,0.02268318,0.05361917,1.1294067,-1.0011699,2002
0.21359305,0.0,14.702292,65.26,6.0,0.025906384,0.069264404,1.1294067,-1.0011699,2002
0.23815075,0.0,3.6033192,71.202,0.0,0.028685119,0.0929729,1.1294067,-1.0011699,2002
0.26122943,0.0,28.486248,72.408,0.0,0.030853074,0.12733902,1.1294067,-1.0011699,2002
0.2805788,0.0,0.0,72.155,0.0,0.032302286,0.17383339,1.1294067,-1.0011699,2002
0.29568812,0.0,0.0,75.198,6.0,0.03301595,0.2321874,1.1294067,-1.0011699,2002
0.306558,0.0,4.620298,72.481,0.0,0.03298281,0.30056173,1.0168952,-1.0010151,2002
0.3126301,0.0,133.07622,68.666,191.0,0.032283224,0.37638444,1.0168952,-1.0010151,2002
0.31253183,0.0,267.274,64.228,213.0,0.031021507,0.45735013,1.0168952,-1.0010151,2002
0.3046626,0.0,215.11761,70.068,55.0,0.029359883,0.5419584,1.0168952,-1.0010151,2002
0.2879142,0.0,1189.2744,76.029,27.0,0.027459819,0.62922335,1.0168952,-1.0010151,2002
0.26230997,0.0,1073.358,79.958,57.0,0.025568787,0.71764416,1.0168952,-1.0010151,2002
0.22949299,0.0,520.4636,69.756,253.0,0.024003645,0.80393815,1.0415046,-1.007762,2002
0.19303405,0.0,25.280447,65.157,0.0,0.023170631,0.882316,1.0415046,-1.007762,2002
0.15796727,0.0,33.59945,57.941,41.0,0.023575006,0.9448897,1.0415046,-1.007762,2002
0.12941615,0.0,139.84883,55.59,429.0,0.025789523,0.9831932,1.0415046,-1.007762,2002
0.11071621,0.0,99.91443,60.566,482.0,0.030469049,0.99032366,1.0415046,-1.007762,2002
0.1021699,0.0,947.83875,61.805,455.0,0.03827331,0.96290725,1.0415046,-1.007762,2002
0.1011014,0.0,0.0,62.464,607.0,0.049819455,0.9022254,1.0415046,-1.007762,2002
0.10327152,0.0,256.46994,58.89,506.0,0.0656162,0.8141329,1.0415046,-1.007762,2002
0.104569405,0.0,1572.1096,58.489002,21.0,0.08599356,0.70771635,1.0415046,-1.007762,2002
0.102223,0.0,42.635166,57.716,247.0,0.1110327,0.59319943,1.0415046,-1.007762,2002
0.095146455,0.0,0.0,63.009003,41.0,0.14049982,0.4798422,1.0415046,-1.007762,2002
0.08372535,0.0,0.0,72.067,272.0,0.17378853,0.37453982,1.0415046,-1.007762,2002
0.06932158,0.0,0.0,74.331,198.0,0.20987412,0.28156552,1.0415046,-1.007762,2002
0.11673817,0.0,0.0,44.507,30.0,0.0018543822,0.00866175,1.1294067,-1.0011699,2002
0.15222175,0.0,0.0,37.904,2.0,0.0029411733,0.012982849,1.1294067,-1.0011699,2002
0.1805246,1.0,105.09796,44.578,263.0,0.0044849077,0.017846093,1.1294067,-1.0011699,2002
0.19604151,0.0,69.05836,46.864,485.0,0.0065753176,0.022668738,1.1294067,-1.0011699,2002
0.19770594,0.0,0.0,53.148003,11.0,0.009270038,0.027041016,1.1294067,-1.0011699,2002
0.18998219,0.0,0.0,57.839996,0.0,0.01257063,0.030975772,1.1294067,-1.0011699,2002
0.1811839,0.0,0.0,56.082,0.0,0.016401747,0.034922354,1.1294067,-1.0011699,2002
0.17981514,0.0,0.0,57.422997,0.0,0.020600311,0.039635967,1.1294067,-1.0011699,2002
0.19097091,0.0,0.0,58.406998,26.0,0.024920426,0.046068843,1.1294067,-1.0011699,2002
0.21455374,0.0,3.1387246,62.473,0.0,0.029057026,0.055512913,1.1294067,-1.0011699,2002
0.24579738,0.0,9.343182,65.092,0.0,0.032685775,0.06975946,1.1294067,-1.0011699,2002
0.27795926,0.0,173.5694,74.023,12.0,0.035511702,0.09097257,1.1294067,-1.0011699,2002
0.30537212,1.15,40.654476,76.765,184.0,0.037315387,0.12108952,1.1294067,-1.0011699,2002
0.32541502,0.0,41.625294,77.831,0.0,0.037985347,0.16106498,1.1294067,-1.0011699,2002
0.3384184,0.0,64.82127,78.658,0.0,0.03755433,0.21042788,1.1294067,-1.0011699,2002
0.3459611,0.0,247.83693,73.64,380.0,0.036114927,0.2675426,1.1294067,-1.0011699,2002
0.34906718,1.15,386.61157,69.339005,857.0,0.03388275,0.33043504,1.1294067,-1.0011699,2002
0.34732413,0.0,370.2482,62.808,671.0,0.031110724,0.39774024,1.1294067,-1.0011699,2002
0.33919173,0.0,229.68323,63.948,122.0,0.028094808,0.46922874,1.0168952,-1.0010151,2002
0.32285193,0.0,361.17188,70.36,588.0,0.025097506,0.54551274,1.0168952,-1.0010151,2002
0.2972882,0.0,659.98303,74.699,674.0,0.022416458,0.62691146,1.0415046,-1.007762,2002
0.26330808,1.2,1479.0294,70.86,419.0,0.020362321,0.7119013,1.0415046,-1.007762,2002
0.2242393,0.0,2338.4976,62.755997,0.0,0.019281749,0.79594696,1.0415046,-1.007762,2002
0.18554014,0.0,532.69006,54.242,0.0,0.019577125,0.87148714,1.0415046,-1.007762,2002
0.15320693,0.0,7.1297483,52.257,0.0,0.021692008,0.92921466,1.0415046,-1.007762,2002
0.13159147,0.0,8.489452,63.212997,6.0,0.026132882,0.9602617,1.0415046,-1.007762,2002
0.12189808,0.0,135.12201,67.823,428.0,0.03340943,0.958496,1.0415046,-1.007762,2002
0.12204635,0.0,785.7332,68.831,32.0,0.04399455,0.9221761,1.0415046,-1.007762,2002
0.12788287,0.0,2149.5728,61.817,326.0,0.058265183,0.8544585,1.0415046,-1.007762,2002
0.1346611,0.0,1057.9342,59.407,544.0,0.07643845,0.7625224,1.0415046,-1.007762,2002
0.138229,0.0,244.57791,57.38,463.0,0.09850967,0.6557179,1.0415046,-1.007762,2002
0.13570638,0.0,0.0,55.608,19.0,0.12419815,0.5434545,1.1082982,-0.9992494,2002
0.12592274,0.0,0.0,63.161,0.0,0.15290575,0.4336353,1.1082982,-0.9992494,2002
0.10953346,0.0,0.0,69.068,19.0,0.18368775,0.3321405,1.1082982,-0.9992494,2002
0.08875161,0.0,0.0,77.694,13.0,0.21527518,0.24299987,1.1082982,-0.9992494,2002
0.009699412,0.0,0.0,90.276,348.0,0.32449603,0.028102221,1.0415046,-1.007762,2002
0.14085351,0.0,0.0,39.054,8.0,0.003802543,0.015070528,1.1294067,-1.0011699,2002
0.16593465,0.0,251.90585,40.335,238.0,0.005793022,0.020596512,1.1294067,-1.0011699,2002
0.17933942,1.2,25.350481,45.72,772.0,0.008482324,0.025854565,1.1294067,-1.0011699,2002
0.18071243,0.0,0.0,52.809,692.0,0.011938306,0.030287223,1.1294067,-1.0011699,2002
0.17495239,0.0,0.0,55.437,0.0,0.016152741,0.033869807,1.1294067,-1.0011699,2002
0.17051156,0.0,0.0,54.969,0.0,0.021013713,0.03714492,1.1294067,-1.0011699,2002
0.17571934,0.0,0.0,53.760002,0.0,0.026291452,0.041008335,1.1294067,-1.0011699,2002
0.19507864,0.0,14.74668,58.387,66.0,0.03164569,0.046459034,1.1294067,-1.0011699,2002
0.22735609,0.0,79.306564,61.72,8.0,0.03665858,0.054597713,1.1294067,-1.0011699,2002
0.266177,0.0,13.084596,64.232,19.0,0.040890355,0.06674937,1.1294067,-1.0011699,2002
0.30315807,0.0,184.75372,71.765,370.0,0.04394763,0.08443282,1.1294067,-1.0011699,2002
0.3316146,1.2,414.25226,78.063,950.0,0.04554918,0.10896479,1.1294067,-1.0011699,2002
0.34902716,0.0,452.6698,82.159,1026.0,0.045572933,0.1409261,1.1294067,-1.0011699,2002
0.35695693,0.0,640.9766,82.933,819.0,0.044095423,0.17984428,1.1294067,-1.0011699,2002
0.35884276,1.2,1100.3708,75.672,1017.0,0.041309483,0.22445825,1.1294067,-1.0011699,2002
0.3574797,1.2,934.5804,69.007,951.0,0.037562713,0.27344722,1.1294067,-1.0011699,2002
0.35354728,0.0,900.03235,64.604004,481.0,0.03325439,0.32628396,1.1294067,-1.0011699,2002
0.3456758,1.2,398.92795,56.897,672.0,0.02881229,0.38375342,1.0168952,-1.0010151,2002
0.33144096,1.2,280.30927,57.534996,881.0,0.024601148,0.4477142,1.1294067,-1.0011699,2002
0.30884036,0.0,698.72925,57.458,641.0,0.020970393,0.5199765,1.0415046,-1.007762,2002
0.27774948,1.2,670.4363,50.306,38.0,0.018228821,0.6006268,1.0415046,-1.007762,2002
0.24090874,0.0,45.864147,42.078,364.0,0.016670046,0.6865448,1.0415046,-1.007762,2002
0.20361905,0.0,200.14648,29.644001,121.0,0.016601186,0.7709863,1.0415046,-1.007762,2002
0.17209765,0.0,26.8577,30.192,73.0,0.018344307,0.84449726,1.0415046,-1.007762,2002
0.15125011,0.0,37.339188,59.871,21.0,0.022264382,0.89691556,1.0415046,-1.007762,2002
0.1431041,0.0,16.265244,64.147,231.0,0.028726708,0.91978973,1.0415046,-1.007762,2002
0.14650282,0.0,502.98557,63.558,4.0,0.03806474,0.90845764,1.0415046,-1.007762,2002
0.1579047,0.0,38.443462,62.916,103.0,0.05052878,0.8631674,1.0415046,-1.007762,2002
0.17234161,0.0,801.5797,62.252,415.0,0.06622972,0.7887926,1.1082982,-0.9992494,2002
0.18432938,0.0,748.576,60.526,468.0,0.08508636,0.69336426,1.1082982,-0.9992494,2002
0.18882746,0.0,116.12543,58.851,39.0,0.10678333,0.5860646,1.1082982,-0.9992494,2002
0.18250151,0.0,346.57016,57.755,35.0,0.13074458,0.47555026,1.1082982,-0.9992494,2002
0.164764,0.0,81.008095,64.723,0.0,0.156119,0.36916205,1.1082982,-0.9992494,2002
0.13802525,0.0,0.0,67.483,2.0,0.18182279,0.27274346,1.1082982,-0.9992494,2002
0.106893525,0.0,0.0,76.986,150.0,0.20652762,0.19065416,1.1082982,-0.9992494,2002
0.07637792,0.0,0.0,80.672,371.0,0.22877188,0.12551361,1.0415046,-1.007762,2002
0.05035384,0.0,0.0,85.006996,385.0,0.24705207,0.0779649,1.1082982,-0.9992494,2002
0.030682769,0.0,0.0,85.048996,321.0,0.2599627,0.0467401,1.1082982,-0.9992494,2002
0.017333658,0.0,0.0,81.521,363.0,0.26635894,0.029257217,1.1082982,-0.9992494,2002
0.009119479,0.0,0.0,79.482,166.0,0.26551864,0.022401467,1.1082982,-0.9992494,2002
0.12097194,0.0,0.0,36.39,17.0,0.004730698,0.015794175,1.1294067,-1.0011699,2002
0.14118509,0.0,0.0,40.594,8.0,0.007203649,0.02149264,1.1294067,-1.0011699,2002
0.15193866,0.0,85.077,42.024998,12.0,0.010540959,0.026787188,1.1294067,-1.0011699,2002
0.15370722,0.0,0.0,49.135002,10.0,0.014822833,0.031058514,1.1294067,-1.0011699,2002
0.15146573,0.0,0.0,51.646,3.0,0.020032551,0.034274217,1.1294067,-1.0011699,2002
0.15305851,0.0,23.900965,54.57,0.0,0.026021695,0.037024975,1.1294067,-1.0011699,2002
0.16578235,0.0,21.34471,55.343002,0.0,0.03249242,0.04023748,1.1294067,-1.0011699,2002
0.19289722,0.0,110.33328,54.690002,4.0,0.039007243,0.044819873,1.1294067,-1.0011699,2002
0.23181166,0.0,4.4817085,57.923,8.0,0.045031488,0.051561505,1.1294067,-1.0011699,2002
0.27480972,0.0,109.348366,61.839,17.0,0.050005075,0.061266568,1.1294067,-1.0011699,2002
0.3124724,2.35,101.84728,69.537,461.0,0.05343101,0.07485868,1.1294067,-1.0011699,2002
0.33779654,1.2,411.24298,74.207,1119.0,0.05496097,0.09320201,1.1294067,-1.0011699,2002
0.34891635,0.0,547.7252,78.301,900.0,0.05445704,0.11674717,1.1294067,-1.0011699,2002
0.3489125,0.0,248.66603,80.091,705.0,0.052034304,0.14525507,1.1294067,-1.0011699,2002
0.3431441,0.0,26.2555,73.775,68.0,0.047980443,0.17795864,1.1294067,-1.0011699,2002
0.3361352,0.0,6.752401,70.020996,0.0,0.04276964,0.21412086,1.1294067,-1.0011699,2002
0.32965678,0.0,0.0,64.943,3.0,0.036942538,0.2537705,1.1294067,-1.0011699,2002
0.3226318,0.0,0.0,58.293,83.0,0.03105467,0.2982371,1.1294067,-1.0011699,2002
0.31226116,0.0,0.0,56.043,414.0,0.025572186,0.35004044,1.1082982,-0.9992494,2002
0.29576728,0.0,0.0,53.002,327.0,0.0208975,0.41191533,1.1082982,-0.9992494,2002
0.27208537,1.2,200.90996,50.100998,461.0,0.017342625,0.48518994,1.0415046,-1.007762,2002
0.24299061,0.0,45.17712,49.014,394.0,0.015156742,0.5681553,1.0415046,-1.007762,2002
0.2128961,0.0,0.0,40.199,6.0,0.014562781,0.6553124,1.0415046,-1.007762,2002
0.18738377,0.0,0.0,36.717,130.0,0.015773546,0.7378385,1.0415046,-1.007762,2002
0.17125568,0.0,117.06595,57.469997,10.0,0.019025108,0.8052077,1.1082982,-0.9992494,2002
0.16715263,0.0,617.6497,61.1,525.0,0.024550103,0.8475027,1.1082982,-0.9992494,2002
0.17514116,0.0,651.2386,62.118004,27.0,0.032553185,0.857742,1.1082982,-0.9992494,2002
0.19292319,0.0,985.675,62.687,507.0,0.04316766,0.8335349,1.1082982,-0.9992494,2002
0.21596797,0.0,510.82892,62.677998,527.0,0.05640731,0.7774093,1.1082982,-0.9992494,2002
0.2378387,0.0,132.10263,63.042,792.0,0.07212319,0.6958124,1.1082982,-0.9992494,2002
0.25127178,0.0,182.5057,63.195,21.0,0.089973286,0.59731156,1.1082982,-0.9992494,2002
0.25030777,0.0,4.4003305,62.765,0.0,0.10940954,0.49088463,1.1082982,-0.9992494,2002
0.23250751,0.0,0.0,63.679,0.0,0.12967609,0.3848834,1.1082982,-0.9992494,2002
0.20003062,0.0,0.0,70.307,0.0,0.14986941,0.28650653,1.1082982,-0.9992494,2002
0.15886535,0.0,0.0,74.313995,0.0,0.16891763,0.20141377,1.1082982,-0.9992494,2002
0.11634538,0.0,0.0,76.856,37.0,0.18569335,0.1331718,1.1082982,-0.9992494,2002
0.078645326,0.0,0.0,81.079,190.0,0.19907807,0.08289096,1.1082982,-0.9992494,2002
0.04919349,0.0,0.0,80.024,240.0,0.20806313,0.049368635,1.1082982,-0.9992494,2002
0.028578833,0.0,0.0,77.25,392.0,0.21186264,0.029881293,1.1082982,-0.9992494,2002
